code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
000608,2020-02-25,1,2020-02-25 10:25:18.670,2020-02-25 10:24:54.420,2020-02-25 10:36:43.770,1,-0.016949152542372836
000955,2020-02-25,1,2020-02-25 09:32:12.830,2020-02-25 09:31:42.090,2020-02-25 11:09:52.110,1,0.032196969696969724
002160,2020-02-25,2,2020-02-25 09:58:29.320,2020-02-25 09:42:34.770,2020-02-25 10:02:39.700,1,0.09969788519637457
002232,2020-02-25,1,2020-02-25 10:54:33.590,2020-02-25 10:07:16.900,2020-02-25 11:10:48.800,1,0.09963099630996307
300050,2020-02-25,3,2020-02-25 11:09:42.050,2020-02-25 10:59:15.550,2020-02-25 11:14:37.120,1,-0.054517133956386236
300064,2020-02-25,4,2020-02-25 11:18:04.040,2020-02-25 11:15:34.480,2020-02-25 15:00:00.000,1,0.0989304812834224
300221,2020-02-25,1,2020-02-25 13:09:49.730,2020-02-25 13:08:46.500,2020-02-25 15:00:00.000,1,-0.06797583081571001
000030,2020-02-26,1,2020-02-26 13:32:38.690,2020-02-26 13:31:53.160,2020-02-26 13:34:11.110,1,0.03921568627450989
002051,2020-02-26,6,2020-02-26 13:00:04.020,2020-02-26 11:14:56.880,2020-02-26 14:19:05.500,1,-0.025917926565874768
002062,2020-02-26,1,2020-02-26 14:48:15.040,2020-02-26 10:14:03.570,2020-02-26 15:00:00.000,1,0.10133333333333328
002160,2020-02-26,35,2020-02-26 11:17:26.250,2020-02-26 11:15:39.200,2020-02-26 11:26:49.010,1,-0.10027472527472536
002232,2020-02-26,5,2020-02-26 13:00:00.000,2020-02-26 11:02:16.590,2020-02-26 15:00:00.000,1,-0.07130872483221473
002517,2020-02-26,3,2020-02-26 14:17:13.410,2020-02-26 14:09:27.520,2020-02-26 14:21:16.020,1,0.10153846153846158
002517,2020-02-26,4,2020-02-26 14:39:51.030,2020-02-26 14:21:39.100,2020-02-26 14:44:25.430,1,0.10153846153846158
002535,2020-02-26,1,2020-02-26 10:18:03.780,2020-02-26 10:17:33.300,2020-02-26 10:28:25.340,1,-0.06271777003484325
002535,2020-02-26,2,2020-02-26 10:34:30.860,2020-02-26 10:28:56.870,2020-02-26 10:36:05.990,1,-0.06271777003484325
